"CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Exited","has4Prod","has3Prod","hasManyProd","ageAtStartOfTenure","depositRate","savingsToSalaryRatio","salaryToAgeSq","ageGroup","salaryQuartile"
612,"Germany","Female",36,2,130700.92,"2","0","0",77592.8,"0",FALSE,FALSE,FALSE,34,43566.9733333333,0.561482165011874,59.870987654321,"36-40","2Q"
562,"France","Male",62,3,0,"2","1","0",105986.01,"0",FALSE,FALSE,FALSE,59,0,0,27.5718028095734,"61-65","3Q"
703,"France","Female",32,6,0,"2","0","0",33606.52,"0",FALSE,FALSE,FALSE,26,0,0,32.8188671875,"31-35","1Q"
710,"Spain","Male",23,6,0,"2","1","1",134188.11,"0",FALSE,FALSE,FALSE,17,0,0,253.663724007561,"<25","3Q"
731,"Spain","Female",40,5,171325.98,"1","1","1",159718.27,"1",FALSE,FALSE,FALSE,35,28554.33,0.178779359430828,99.82391875,"36-40","4Q"
703,"Spain","Male",58,4,92930.92,"1","0","1",85148.78,"0",FALSE,FALSE,FALSE,54,18586.184,0.218278923080284,25.3117657550535,"56-60","2Q"
618,"France","Female",40,0,0,"1","1","0",119059.13,"0",FALSE,FALSE,FALSE,40,0,0,74.41195625,"36-40","3Q"
689,"France","Female",29,1,77556.79,"2","1","1",122998.26,"0",FALSE,FALSE,FALSE,28,38778.395,0.315275964066484,146.252390011891,"26-30","3Q"
718,"France","Male",33,7,102874.28,"1","0","0",117841.06,"0",FALSE,FALSE,FALSE,26,12859.285,0.109123975972382,108.210339761249,"31-35","3Q"
608,"France","Male",37,5,146093.39,"2","0","0",160593.41,"0",FALSE,FALSE,FALSE,32,24348.8983333333,0.151618290771292,117.307092768444,"36-40","4Q"
749,"Spain","Male",34,2,0,"1","0","0",174189.04,"1",FALSE,FALSE,FALSE,32,0,0,150.682560553633,"31-35","4Q"
753,"Spain","Male",51,4,79811.72,"2","0","1",68260.27,"1",FALSE,FALSE,FALSE,47,15962.344,0.233845310017086,26.2438562091503,"51-55","2Q"
630,"Spain","Male",39,10,105473.74,"1","0","0",58854.88,"1",FALSE,FALSE,FALSE,29,9588.52181818182,0.162918042109368,38.6948586456279,"36-40","2Q"
693,"Germany","Female",43,1,121927.92,"1","1","0",87994.95,"1",FALSE,FALSE,FALSE,42,60963.96,0.692812030690398,47.5905624661979,"41-45","2Q"
838,"Spain","Female",40,6,61671.19,"1","0","1",150659.35,"1",FALSE,FALSE,FALSE,34,8810.17,0.0584774194233547,94.16209375,"36-40","4Q"
756,"Germany","Female",39,5,149363.12,"2","1","1",109098.39,"0",FALSE,FALSE,FALSE,34,24893.8533333333,0.22817800824864,71.728067061144,"36-40","3Q"
775,"France","Female",27,4,152309.37,"1","1","0",104112,"0",FALSE,FALSE,FALSE,23,30461.874,0.292587540341171,142.814814814815,"26-30","3Q"
635,"France","Female",33,5,0,"2","1","0",122949.71,"0",FALSE,FALSE,FALSE,28,0,0,112.901478420569,"31-35","3Q"
705,"Spain","Male",36,1,111629.29,"1","1","1",21807.16,"0",FALSE,FALSE,FALSE,35,55814.645,2.55946418515754,16.826512345679,"36-40","1Q"
481,"France","Male",40,3,0,"1","1","1",32319.93,"0",FALSE,FALSE,FALSE,37,0,0,20.19995625,"36-40","1Q"
727,"Spain","Female",49,7,96296.78,"1","1","0",190457.87,"1",FALSE,FALSE,FALSE,42,12037.0975,0.0632008406898596,79.324394002499,"46-50","4Q"
595,"France","Male",20,4,95830.43,"1","1","0",177738.98,"0",FALSE,FALSE,FALSE,16,19166.086,0.107832766903467,444.34745,"<25","4Q"
535,"France","Female",38,0,135919.33,"1","1","0",80425.65,"0",FALSE,FALSE,FALSE,38,135919.33,1.68999976997388,55.6964335180055,"36-40","2Q"
578,"France","Male",59,10,185966.64,"1","0","0",9445.42,"1",FALSE,FALSE,FALSE,49,16906.0581818182,1.78986833638083,2.71342143062338,"56-60","1Q"
597,"France","Female",29,5,0,"2","1","1",174825.57,"0",FALSE,FALSE,FALSE,24,0,0,207.87820451843,"26-30","4Q"
449,"France","Female",21,7,0,"2","0","0",175743.92,"0",FALSE,FALSE,FALSE,14,0,0,398.512290249433,"<25","4Q"
850,"Germany","Female",43,8,92244.83,"2","1","0",54949.73,"0",FALSE,FALSE,FALSE,35,10249.4255555556,0.186523674557738,29.7186208761493,"41-45","2Q"
494,"France","Female",35,9,112727.06,"2","1","0",183752.91,"0",FALSE,FALSE,FALSE,26,11272.706,0.0613470883263835,150.002375510204,"31-35","4Q"
676,"France","Female",34,8,100359.54,"1","0","0",46038.28,"0",FALSE,FALSE,FALSE,26,11151.06,0.242212784665283,39.8255017301038,"31-35","1Q"
818,"Germany","Male",43,10,105301.5,"1","1","1",78941.59,"0",FALSE,FALSE,FALSE,33,9572.86363636364,0.121265148527711,42.6942076798269,"41-45","2Q"
712,"Spain","Male",45,6,112994.65,"1","0","0",198398.68,"0",FALSE,FALSE,FALSE,39,16142.0928571429,0.0813618964457972,97.9746567901234,"41-45","4Q"
672,"Germany","Male",40,4,89025.88,"2","1","0",188892.19,"0",FALSE,FALSE,FALSE,36,17805.176,0.0942610491201357,118.05761875,"36-40","4Q"
636,"France","Male",35,9,95478.17,"1","0","0",169286.74,"0",FALSE,FALSE,FALSE,26,9547.817,0.0564002650178035,138.193257142857,"31-35","4Q"
698,"France","Male",37,8,0,"2","0","0",145004.39,"0",FALSE,FALSE,FALSE,29,0,0,105.919934258583,"36-40","3Q"
597,"Germany","Female",43,7,119127.46,"2","1","0",55809.92,"0",FALSE,FALSE,FALSE,36,14890.9325,0.266815155800259,30.1838399134667,"41-45","2Q"
717,"France","Male",28,4,128206.79,"1","1","1",54272.12,"0",FALSE,FALSE,FALSE,24,25641.358,0.472459118973056,69.2246428571429,"26-30","2Q"
614,"France","Male",49,1,0,"2","1","0",192440.54,"0",FALSE,FALSE,FALSE,48,0,0,80.1501624323199,"46-50","4Q"
708,"Germany","Female",23,4,71433.08,"1","1","0",103697.57,"0",FALSE,FALSE,FALSE,19,14286.616,0.137771945861412,196.025652173913,"<25","3Q"
507,"Germany","Male",36,9,118214.32,"3","1","0",119110.03,"1",FALSE,TRUE,TRUE,27,11821.432,0.0992479978386371,91.905887345679,"36-40","3Q"
581,"France","Female",27,5,102258.11,"2","1","0",194681.6,"0",FALSE,FALSE,FALSE,22,17043.0183333333,0.0875430360821636,267.052949245542,"26-30","4Q"
579,"Spain","Female",39,2,151963.26,"2","1","0",158948.63,"0",FALSE,FALSE,FALSE,37,50654.42,0.318684218920289,104.502715318869,"36-40","4Q"
504,"Spain","Female",46,2,163764.84,"1","1","1",165122.55,"1",FALSE,FALSE,FALSE,44,54588.28,0.330592520524907,78.0352315689981,"46-50","4Q"
737,"France","Female",32,7,128551.36,"2","0","1",189402.71,"0",FALSE,FALSE,FALSE,25,16068.92,0.0848399687628546,184.963583984375,"31-35","4Q"
540,"Spain","Female",31,10,118158.74,"1","1","1",158027.57,"0",FALSE,FALSE,FALSE,21,10741.7036363636,0.0679736050890591,164.44075962539,"31-35","4Q"
609,"France","Male",32,7,118520.41,"1","0","0",3815.48,"0",FALSE,FALSE,FALSE,25,14815.05125,3.88288007013534,3.7260546875,"31-35","1Q"
778,"France","Male",24,4,0,"2","1","1",162809.2,"0",FALSE,FALSE,FALSE,20,0,0,282.654861111111,"<25","4Q"
621,"France","Male",40,10,163823.37,"1","0","0",89519.47,"0",FALSE,FALSE,FALSE,30,14893.0336363636,0.166366418795416,55.94966875,"36-40","2Q"
665,"Germany","Male",63,7,104469.58,"1","1","1",25165.36,"1",FALSE,FALSE,FALSE,56,13058.6975,0.518915584756189,6.34047871000252,"61-65","1Q"
608,"France","Female",47,6,0,"1","1","1",126012.57,"0",FALSE,FALSE,FALSE,41,0,0,57.0450746944319,"46-50","3Q"
680,"Spain","Male",36,7,0,"2","1","0",20109.21,"0",FALSE,FALSE,FALSE,29,0,0,15.5163657407407,"36-40","1Q"
663,"Germany","Female",46,2,141726.88,"1","1","1",58257.23,"0",FALSE,FALSE,FALSE,44,47242.2933333333,0.810925842738031,27.5317722117202,"46-50","2Q"
627,"Germany","Female",35,2,137852.96,"1","1","1",172269.21,"1",FALSE,FALSE,FALSE,33,45950.9866666667,0.266739405530836,140.627926530612,"31-35","4Q"
607,"France","Male",26,1,0,"1","1","0",29818.2,"0",FALSE,FALSE,FALSE,25,0,0,44.1097633136095,"26-30","1Q"
681,"France","Female",43,8,154100.3,"1","0","0",114659.81,"0",FALSE,FALSE,FALSE,35,17122.2555555556,0.14933092559246,62.0117955651704,"41-45","3Q"
766,"France","Female",45,6,0,"2","0","0",147184.74,"0",FALSE,FALSE,FALSE,39,0,0,72.6838222222222,"41-45","3Q"
694,"France","Male",30,2,0,"3","0","1",15039.41,"0",FALSE,TRUE,TRUE,28,0,0,16.7104555555556,"26-30","1Q"
411,"France","Female",54,9,0,"1","0","1",76621.49,"0",FALSE,FALSE,FALSE,45,0,0,26.276231138546,"51-55","2Q"
742,"France","Male",39,8,140004.96,"1","1","1",92985.78,"0",FALSE,FALSE,FALSE,31,15556.1066666667,0.167295544186075,61.1346351084813,"36-40","2Q"
673,"Spain","Male",43,8,127132.96,"1","0","1",6009.27,"1",FALSE,FALSE,FALSE,35,14125.8844444444,2.35068226996697,3.25001081665765,"41-45","1Q"
529,"France","Male",61,1,0,"2","1","1",191370.97,"0",FALSE,FALSE,FALSE,60,0,0,51.4299838753023,"61-65","4Q"
519,"France","Female",38,7,125328.56,"1","1","0",188225.67,"0",FALSE,FALSE,FALSE,31,15666.07,0.0832302522817424,130.350186980609,"36-40","4Q"
573,"France","Male",35,9,0,"2","1","0",11743.89,"0",FALSE,FALSE,FALSE,26,0,0,9.58684897959184,"31-35","1Q"
453,"Germany","Female",28,3,139986.65,"1","1","0",136846.75,"0",FALSE,FALSE,FALSE,25,34996.6625,0.255736161070687,174.549426020408,"26-30","3Q"
798,"Germany","Female",39,6,119787.76,"1","1","1",164248.33,"0",FALSE,FALSE,FALSE,33,17112.5371428571,0.10418697799154,107.987067718606,"36-40","4Q"
693,"Spain","Female",34,10,107556.06,"2","0","0",154631.35,"0",FALSE,FALSE,FALSE,24,9777.82363636364,0.0632331259887703,133.764143598616,"31-35","4Q"
637,"France","Female",44,2,0,"2","1","0",149665.65,"0",FALSE,FALSE,FALSE,42,0,0,77.3066373966942,"41-45","4Q"
672,"France","Male",47,1,0,"1","0","0",91574.92,"0",FALSE,FALSE,FALSE,46,0,0,41.4553734721593,"46-50","2Q"
597,"France","Female",28,0,142705.95,"1","1","0",127233.39,"0",FALSE,FALSE,FALSE,28,142705.95,1.1216077006201,162.287487244898,"26-30","3Q"
543,"France","Male",42,7,0,"1","1","1",56650.47,"0",FALSE,FALSE,FALSE,35,0,0,32.1147789115646,"41-45","2Q"
695,"Spain","Female",56,4,0,"2","1","0",84644.76,"0",FALSE,FALSE,FALSE,52,0,0,26.9913137755102,"56-60","2Q"
584,"France","Male",35,6,161613.94,"2","1","1",148238.16,"0",FALSE,FALSE,FALSE,29,23087.7057142857,0.155747384575508,121.010742857143,"31-35","3Q"
652,"Germany","Female",58,3,116353.2,"2","0","1",193502.9,"0",FALSE,FALSE,FALSE,55,29088.3,0.150324878851945,57.5216706302021,"56-60","4Q"
601,"France","Male",38,4,60013.81,"1","1","1",38020.05,"0",FALSE,FALSE,FALSE,34,12002.762,0.315695586933736,26.3296745152355,"36-40","1Q"
628,"Spain","Male",28,4,0,"2","1","1",176750.81,"0",FALSE,FALSE,FALSE,24,0,0,225.447461734694,"26-30","4Q"
607,"Germany","Male",32,9,144272.07,"2","1","0",176580.63,"0",FALSE,FALSE,FALSE,23,14427.207,0.0817032253197873,172.442021484375,"31-35","4Q"
646,"France","Female",46,8,0,"2","1","0",133059.15,"0",FALSE,FALSE,FALSE,38,0,0,62.8823960302457,"46-50","3Q"
572,"France","Male",30,6,117696.67,"1","1","0",100843.82,"0",FALSE,FALSE,FALSE,24,16813.81,0.166731188881976,112.048688888889,"26-30","3Q"
801,"Spain","Male",58,1,79954.61,"2","1","1",30484.19,"0",FALSE,FALSE,FALSE,57,39977.305,1.31141109539076,9.06188763376932,"56-60","1Q"
597,"France","Female",26,8,149989.39,"1","1","0",42330.58,"0",FALSE,FALSE,FALSE,18,16665.4877777778,0.393698545537949,62.619201183432,"26-30","1Q"
613,"France","Male",40,7,124339.9,"1","0","0",193309.58,"0",FALSE,FALSE,FALSE,33,15542.4875,0.080402055086975,120.8184875,"36-40","4Q"
529,"Germany","Male",29,4,135759.4,"1","0","0",112813.79,"1",FALSE,FALSE,FALSE,25,27151.88,0.24067873262657,134.142437574316,"26-30","3Q"
794,"Spain","Female",37,9,0,"2","1","0",68008.85,"0",FALSE,FALSE,FALSE,28,0,0,49.677757487217,"36-40","2Q"
557,"France","Male",34,3,83074,"1","1","0",132673.22,"0",FALSE,FALSE,FALSE,31,20768.5,0.156538749869793,114.769221453287,"31-35","3Q"
499,"France","Female",28,4,141792.61,"1","1","1",22001.91,"0",FALSE,FALSE,FALSE,24,28358.522,1.28891182629144,28.0636607142857,"26-30","1Q"
544,"France","Female",26,6,0,"1","1","0",100200.4,"1",FALSE,FALSE,FALSE,20,0,0,148.225443786982,"26-30","3Q"
739,"France","Female",30,6,0,"1","0","0",122604.44,"0",FALSE,FALSE,FALSE,24,0,0,136.227155555556,"26-30","3Q"
458,"Germany","Female",43,1,106870.12,"2","1","0",100564.37,"0",FALSE,FALSE,FALSE,42,53435.06,0.531351809791082,54.3885181179016,"41-45","3Q"
528,"France","Male",31,9,120962.59,"1","1","0",5419.31,"0",FALSE,FALSE,FALSE,22,12096.259,2.23206625935774,5.63924037460978,"31-35","1Q"
773,"Spain","Male",51,4,0,"2","0","0",123587.83,"1",FALSE,FALSE,FALSE,47,0,0,47.5155055747789,"51-55","3Q"
646,"France","Female",30,5,0,"2","1","0",13935.32,"0",FALSE,FALSE,FALSE,25,0,0,15.4836888888889,"26-30","1Q"
564,"France","Male",31,0,110527.17,"1","1","1",87060.77,"0",FALSE,FALSE,FALSE,31,110527.17,1.26954046007174,90.5939334027055,"31-35","2Q"
624,"Germany","Female",52,0,133723.43,"1","0","0",4859.59,"1",FALSE,FALSE,FALSE,52,133723.43,27.5174304828185,1.79718565088757,"51-55","1Q"
682,"France","Female",52,5,112670.48,"1","1","0",21085.17,"1",FALSE,FALSE,FALSE,47,18778.4133333333,0.890598147102126,7.7977699704142,"51-55","1Q"
726,"France","Female",44,2,0,"2","1","1",26733.86,"0",FALSE,FALSE,FALSE,42,0,0,13.8088119834711,"41-45","1Q"
560,"France","Male",24,1,116084.32,"1","1","0",89734.7,"0",FALSE,FALSE,FALSE,23,58042.16,0.64681956924133,155.789409722222,"<25","2Q"
382,"Spain","Male",36,0,0,"1","1","1",179540.73,"1",FALSE,FALSE,FALSE,36,0,0,138.534513888889,"36-40","4Q"
457,"Spain","Female",38,6,0,"2","1","0",173219.09,"0",FALSE,FALSE,FALSE,32,0,0,119.957818559557,"36-40","4Q"
673,"France","Female",37,10,0,"2","1","1",37411.35,"0",FALSE,FALSE,FALSE,27,0,0,27.3275018261505,"36-40","1Q"
584,"France","Female",40,4,82441.75,"1","0","0",80852.11,"0",FALSE,FALSE,FALSE,36,16488.35,0.203932216487609,50.53256875,"36-40","2Q"
629,"France","Female",39,10,0,"2","1","1",43174.49,"1",FALSE,FALSE,FALSE,29,0,0,28.3855950032873,"36-40","1Q"
584,"Germany","Female",37,10,134171.8,"4","1","1",70927.11,"1",TRUE,FALSE,TRUE,27,12197.4363636364,0.171971427619656,51.8094302410519,"36-40","2Q"
724,"France","Male",30,10,0,"2","1","1",54265.55,"0",FALSE,FALSE,FALSE,20,0,0,60.2950555555556,"26-30","2Q"
644,"France","Male",31,5,0,"2","1","1",41872.17,"0",FALSE,FALSE,FALSE,26,0,0,43.5714568158169,"31-35","1Q"
676,"Germany","Female",48,2,124442.38,"1","1","0",15068.53,"1",FALSE,FALSE,FALSE,46,41480.7933333333,2.75280955297785,6.54016059027778,"46-50","1Q"
499,"France","Male",31,4,0,"1","1","0",25950.49,"0",FALSE,FALSE,FALSE,27,0,0,27.0036316337149,"31-35","1Q"
598,"France","Male",60,4,0,"1","1","0",197727.14,"1",FALSE,FALSE,FALSE,56,0,0,54.9242055555556,"56-60","4Q"
655,"Germany","Female",37,4,108862.76,"1","1","0",79555.08,"1",FALSE,FALSE,FALSE,33,21772.552,0.273678965567001,58.1118188458729,"36-40","2Q"
559,"France","Male",28,3,141099.43,"1","1","1",15607.27,"0",FALSE,FALSE,FALSE,25,35274.8575,2.26015552367583,19.9072321428571,"26-30","1Q"
543,"France","Female",67,0,128843.67,"1","1","1",134612.48,"0",FALSE,FALSE,FALSE,67,128843.67,0.957145058169941,29.9871864557808,"66-70","3Q"
679,"France","Male",39,0,86843.61,"1","0","1",159830.58,"0",FALSE,FALSE,FALSE,39,86843.61,0.543347900007621,105.082564102564,"36-40","4Q"
594,"Germany","Female",32,4,120074.97,"2","1","1",162961.79,"0",FALSE,FALSE,FALSE,28,24014.994,0.147365796607904,159.142373046875,"31-35","4Q"
586,"France","Male",27,5,130231.8,"2","1","1",192427.16,"0",FALSE,FALSE,FALSE,22,21705.3,0.11279748659181,263.960438957476,"26-30","4Q"
776,"France","Female",31,5,0,"2","1","0",92647.94,"0",FALSE,FALSE,FALSE,26,0,0,96.4078459937565,"31-35","2Q"
699,"France","Male",39,2,109724.38,"1","1","1",180022.39,"0",FALSE,FALSE,FALSE,37,36574.7933333333,0.203168024451477,118.357915844839,"36-40","4Q"
847,"Germany","Female",35,5,111743.43,"1","1","1",183584.14,"0",FALSE,FALSE,FALSE,30,18623.905,0.101446154335554,149.864604081633,"31-35","4Q"
582,"Germany","Male",35,8,121309.17,"2","1","1",28750.67,"0",FALSE,FALSE,FALSE,27,13478.7966666667,0.468816784675511,23.4699346938776,"31-35","1Q"
648,"France","Male",38,10,82697.28,"1","1","0",74846.67,"0",FALSE,FALSE,FALSE,28,7517.93454545455,0.100444475959379,51.8328739612188,"36-40","2Q"
618,"France","Female",49,9,44301.43,"3","1","1",89729.3,"1",FALSE,TRUE,TRUE,40,4430.143,0.0493723120541451,37.3716368179925,"46-50","2Q"
543,"France","Female",31,4,138317.94,"1","0","0",61843.73,"0",FALSE,FALSE,FALSE,27,27663.588,0.447314351834859,64.353517169615,"31-35","2Q"
642,"Germany","Male",49,4,120688.61,"1","1","0",24770.22,"1",FALSE,FALSE,FALSE,45,24137.722,0.974465386258176,10.3166264056643,"46-50","1Q"
462,"France","Male",27,4,176913.52,"1","1","0",80587.27,"0",FALSE,FALSE,FALSE,23,35382.704,0.439060710208945,110.544951989026,"26-30","2Q"
640,"Spain","Male",47,6,89047.14,"1","1","0",116286.25,"0",FALSE,FALSE,FALSE,41,12721.02,0.109394016919455,52.6420325939339,"46-50","3Q"
740,"Germany","Male",40,4,114318.78,"2","1","0",129333.69,"1",FALSE,FALSE,FALSE,36,22863.756,0.176781131041726,80.83355625,"36-40","3Q"
773,"France","Female",50,4,0,"2","1","0",129372.94,"0",FALSE,FALSE,FALSE,46,0,0,51.749176,"46-50","3Q"
583,"Germany","Female",32,7,94753.55,"2","1","1",18149.03,"0",FALSE,FALSE,FALSE,25,11844.19375,0.652607536050136,17.723662109375,"31-35","1Q"
589,"Spain","Female",46,10,0,"2","0","1",168369.37,"0",FALSE,FALSE,FALSE,36,0,0,79.5696455576559,"46-50","4Q"
509,"France","Male",35,8,0,"2","0","1",67431.28,"0",FALSE,FALSE,FALSE,27,0,0,55.0459428571429,"31-35","2Q"
612,"Germany","Male",32,9,106520.73,"2","1","0",177092.16,"0",FALSE,FALSE,FALSE,23,10652.073,0.0601498846702192,172.9415625,"31-35","4Q"
505,"Spain","Male",37,0,134006.39,"1","1","1",93736.69,"0",FALSE,FALSE,FALSE,37,134006.39,1.42960445904373,68.4709203798393,"36-40","2Q"
546,"Germany","Female",25,3,132837.7,"1","1","0",131647.31,"0",FALSE,FALSE,FALSE,22,33209.425,0.252260566509107,210.635696,"<25","3Q"
681,"France","Female",41,0,120549.29,"2","1","0",175722.31,"0",FALSE,FALSE,FALSE,41,120549.29,0.686021541601633,104.534390243902,"41-45","4Q"
762,"France","Male",20,1,139432.55,"1","1","1",85606.83,"0",FALSE,FALSE,FALSE,19,69716.275,0.814377486001993,214.017075,"<25","2Q"
786,"Spain","Male",29,7,80895.44,"2","1","0",64945.57,"0",FALSE,FALSE,FALSE,22,10111.93,0.155698533402663,77.2242211652794,"26-30","2Q"
629,"Spain","Male",34,6,0,"2","1","0",190347.72,"0",FALSE,FALSE,FALSE,28,0,0,164.660657439446,"31-35","4Q"
787,"Spain","Female",39,7,171646.76,"1","0","1",100791.36,"0",FALSE,FALSE,FALSE,32,21455.845,0.212873851488858,66.2665088757396,"36-40","3Q"
713,"Spain","Male",42,0,109121.71,"1","0","1",167873.49,"0",FALSE,FALSE,FALSE,42,109121.71,0.650023478990042,95.1663775510204,"41-45","4Q"
541,"France","Female",39,6,109844.81,"1","1","0",25289.23,"0",FALSE,FALSE,FALSE,33,15692.1157142857,0.620505872036662,16.6267126890204,"36-40","1Q"
451,"France","Female",31,7,140931.82,"1","0","1",20388.77,"0",FALSE,FALSE,FALSE,24,17616.4775,0.864028457822615,21.2162018730489,"31-35","1Q"
644,"Spain","Male",49,10,0,"2","1","1",145089.64,"0",FALSE,FALSE,FALSE,39,0,0,60.4288379841733,"46-50","3Q"
686,"France","Male",32,6,0,"2","1","1",179093.26,"0",FALSE,FALSE,FALSE,26,0,0,174.89576171875,"31-35","4Q"
847,"Germany","Female",41,3,101543.51,"4","1","0",16025.17,"1",TRUE,FALSE,TRUE,38,25385.8775,1.58412531661131,9.53311719214753,"41-45","1Q"
765,"Germany","Male",37,7,102708.77,"1","1","0",9087.81,"0",FALSE,FALSE,FALSE,30,12838.59625,1.41272718619778,6.63828341855369,"36-40","1Q"
678,"Germany","Female",37,8,149000.91,"2","1","1",21472.42,"0",FALSE,FALSE,FALSE,29,16555.6566666667,0.771019599405501,15.6847479912345,"36-40","1Q"
539,"France","Male",20,0,83459.86,"1","1","1",146752.67,"0",FALSE,FALSE,FALSE,20,83459.86,0.568711015615593,366.881675,"<25","3Q"
800,"France","Female",40,3,75893.11,"2","1","0",132562.23,"0",FALSE,FALSE,FALSE,37,18973.2775,0.143127325935902,82.85139375,"36-40","3Q"
799,"Germany","Female",39,7,167395.6,"2","0","1",139537.43,"0",FALSE,FALSE,FALSE,32,20924.45,0.14995582188951,91.7405851413544,"36-40","3Q"
629,"France","Female",61,6,0,"2","1","1",133672.61,"0",FALSE,FALSE,FALSE,55,0,0,35.9238403654931,"61-65","3Q"
734,"Germany","Female",52,6,71283.09,"2","0","1",38984.37,"0",FALSE,FALSE,FALSE,46,10183.2985714286,0.261214906677434,14.4172965976331,"51-55","1Q"
542,"France","Female",31,3,0,"2","1","1",115217.59,"0",FALSE,FALSE,FALSE,28,0,0,119.893433922997,"31-35","3Q"
414,"Spain","Male",60,3,0,"2","1","1",93844.82,"0",FALSE,FALSE,FALSE,57,0,0,26.0680055555556,"56-60","2Q"
675,"France","Female",38,1,104016.88,"1","0","0",22068.83,"1",FALSE,FALSE,FALSE,37,52008.44,2.35664690878492,15.2831232686981,"36-40","1Q"
683,"France","Female",38,5,127616.56,"1","1","0",123846.07,"0",FALSE,FALSE,FALSE,33,21269.4266666667,0.171740828487062,85.7659764542936,"36-40","3Q"
748,"France","Male",32,5,154737.88,"2","1","1",172638.13,"0",FALSE,FALSE,FALSE,27,25789.6466666667,0.149385577025578,168.591923828125,"31-35","4Q"
596,"Spain","Male",29,2,0,"2","1","1",1591.19,"0",FALSE,FALSE,FALSE,27,0,0,1.89202140309156,"26-30","1Q"
642,"France","Male",35,4,125476.31,"1","1","1",91775.51,"0",FALSE,FALSE,FALSE,31,25095.262,0.273441814706342,74.9187836734694,"31-35","2Q"
499,"France","Female",21,3,176511.08,"1","1","1",153920.22,"0",FALSE,FALSE,FALSE,18,44127.77,0.286692482638084,349.025442176871,"<25","4Q"
649,"Spain","Female",47,8,110783.28,"1","1","1",71420.16,"0",FALSE,FALSE,FALSE,39,12309.2533333333,0.172349842584129,32.3314440923495,"46-50","2Q"
739,"France","Male",42,2,141642.92,"2","1","0",172149.76,"0",FALSE,FALSE,FALSE,40,47214.3066666667,0.27426298280443,97.590566893424,"41-45","4Q"
616,"France","Male",31,1,0,"2","1","1",54706.75,"0",FALSE,FALSE,FALSE,30,0,0,56.9268990634755,"31-35","2Q"
560,"Spain","Female",33,9,0,"1","0","1",183358.21,"0",FALSE,FALSE,FALSE,24,0,0,168.373011937557,"31-35","4Q"
427,"Germany","Male",42,1,75681.52,"1","1","1",57098,"0",FALSE,FALSE,FALSE,41,37840.76,0.662733545833479,32.3684807256236,"41-45","2Q"
435,"France","Male",54,3,0,"1","1","0",156910.46,"1",FALSE,FALSE,FALSE,51,0,0,53.8101714677641,"51-55","4Q"
633,"France","Male",29,7,0,"1","1","1",130224.73,"0",FALSE,FALSE,FALSE,22,0,0,154.845101070155,"26-30","3Q"
443,"France","Male",35,6,161111.45,"1","0","0",13946.66,"0",FALSE,FALSE,FALSE,29,23015.9214285714,1.65028196203044,11.3850285714286,"31-35","1Q"
727,"France","Male",62,5,0,"2","0","1",38652.96,"0",FALSE,FALSE,FALSE,57,0,0,10.0554006243496,"61-65","1Q"
674,"France","Female",45,6,72494.69,"1","0","1",140041.78,"0",FALSE,FALSE,FALSE,39,10356.3842857143,0.0739521040486224,69.1564345679012,"41-45","3Q"
661,"France","Female",31,3,133964.3,"1","1","1",166187.1,"0",FALSE,FALSE,FALSE,28,33491.075,0.201526321838458,172.931425598335,"31-35","4Q"
619,"Spain","Male",34,1,0,"1","1","0",139919.38,"0",FALSE,FALSE,FALSE,33,0,0,121.037525951557,"31-35","3Q"
562,"France","Female",27,3,0,"2","1","0",28137.03,"0",FALSE,FALSE,FALSE,24,0,0,38.5967489711934,"26-30","1Q"
633,"France","Male",61,3,157201.48,"1","0","1",50368.63,"0",FALSE,FALSE,FALSE,58,39300.37,0.780254892777509,13.5363155065843,"61-65","1Q"
551,"Spain","Female",48,5,95679.29,"1","0","0",94978.1,"0",FALSE,FALSE,FALSE,43,15946.5483333333,0.167897108210559,41.2231336805556,"46-50","2Q"
720,"Germany","Female",29,7,106230.92,"1","1","1",69903.93,"1",FALSE,FALSE,FALSE,22,13278.865,0.189958776280532,83.1200118906064,"26-30","2Q"
688,"France","Female",32,5,0,"2","0","1",177607.77,"0",FALSE,FALSE,FALSE,27,0,0,173.445087890625,"31-35","4Q"
635,"Germany","Female",36,9,81231.85,"2","1","0",196731.08,"0",FALSE,FALSE,FALSE,27,8123.185,0.0412908067195077,151.798672839506,"36-40","4Q"
561,"France","Female",31,1,81480.27,"2","1","1",65234.6,"0",FALSE,FALSE,FALSE,30,40740.135,0.624517280706864,67.8819979188345,"31-35","2Q"
850,"France","Male",33,8,73059.38,"1","1","1",186281,"0",FALSE,FALSE,FALSE,25,8117.70888888889,0.0435777609573112,171.056932966024,"31-35","4Q"
636,"France","Male",36,5,117559.05,"2","1","1",111573.3,"0",FALSE,FALSE,FALSE,31,19593.175,0.175608097994771,86.0905092592593,"36-40","3Q"
461,"Germany","Female",74,1,186445.31,"2","1","1",196767.83,"0",FALSE,FALSE,FALSE,73,93222.655,0.473769797634095,35.9327666179693,"71-75","4Q"
771,"Germany","Female",38,5,137657.71,"2","1","0",72985.61,"0",FALSE,FALSE,FALSE,33,22942.9516666667,0.314348974635776,50.5440512465374,"36-40","2Q"
